"","X.1","X","ID","Case.Number","Date","Block","IUCR","Primary.Type","Description","Location.Description","Arrest","Domestic","Beat","District","Ward","Community.Area","FBI.Code","X.Coordinate","Y.Coordinate","Year","Updated.On","Latitude","Longitude","Location"
"36059",1791873,1791873,10291246,"HY479269","2015-10-28 01:14:00","043XX W FLOURNOY ST","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","RESIDENCE","true","true",1131,11,24,26,"04B",1147557,1896684,2015,"11/04/2015 04:00:27 PM",41.87246,-87.73372,"(41.872457773, -87.733723414)"
"29254",1897226,1897226,10471162,"HZ209917","2016-04-01 06:19:00","057XX S MORGAN ST","3731","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING IDENTIFICATION","STREET","true","false",712,7,16,68,"24",1170624,1866771,2016,"04/08/2016 03:51:24 PM",41.7899,-87.64991,"(41.789900308, -87.649908101)"
"41865",228550,228550,7663123,"HS467924","2010-08-17 08:30:00","013XX N ROCKWELL ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false",1423,14,26,24,"05",1158830,1908669,2010,"02/04/2016 06:33:39 AM",41.905122136,-87.692006194,"(41.905122136, -87.692006194)"
"83932",1079126,1079126,9003348,"HW149859","2013-02-08 11:00:00","016XX W 18TH PL","1310","CRIMINAL DAMAGE","TO PROPERTY","SMALL RETAIL STORE","false","false",1234,12,25,31,"14",1165690,1891134,2013,"02/04/2016 06:33:39 AM",41.85686,-87.66731,"(41.856861201, -87.667307173)"
"60768",1750369,1750369,10219559,"HY406511","2015-09-01 06:35:00","024XX W ADAMS ST","0810","THEFT","OVER $500","RESIDENCE-GARAGE","false","false",1125,11,2,28,"06",1160146,1898987,2015,"09/10/2015 11:43:14 AM",41.87853,-87.68744,"(41.878526801, -87.687439826)"
"6480",2339667,2339667,9572312,"HX222925","2013-11-13 08:00:00","077XX S PAULINA ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false",611,6,17,71,"11",NA,NA,2013,"08/17/2015 03:03:40 PM",NA,NA,""
"6315",1609590,1609590,9889913,"HX539836","2014-12-12 05:15:00","033XX N ASHLAND AVE","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","true","false",1922,19,44,6,"06",1165066,1922064,2014,"02/04/2016 06:33:39 AM",41.94175,-87.66872,"(41.941748603, -87.668718084)"
"58068",1934889,1934889,10566458,"HZ314232","2016-06-19 03:00:00","040XX N SHERIDAN RD","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","BAR OR TAVERN","false","false",1915,19,46,3,"11",1168883,1926821,2016,"06/26/2016 03:52:13 PM",41.95472,-87.65455,"(41.954719937, -87.654550627)"
"16519",1118539,1118539,9068853,"HW214204","2013-03-31 04:00:00","013XX N HUDSON AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true",1821,18,27,8,"26",1173068,1909520,2013,"02/04/2016 06:33:39 AM",41.90715,-87.63968,"(41.907153315, -87.639680572)"
"88624",2166129,2166129,10931274,"JA240765","2017-04-26 03:00:00","004XX E 112TH ST","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false",531,5,9,49,"05",NA,NA,2017,"05/03/2017 03:53:47 PM",NA,NA,""
"10734",1848690,1848690,10388919,"HZ125508","2016-01-20 09:00:00","065XX S COTTAGE GROVE AVE","051A","ASSAULT","AGGRAVATED: HANDGUN","SIDEWALK","false","false",321,3,20,42,"04A",1182684,1861922,2016,"01/27/2016 04:00:46 PM",41.77632,-87.60584,"(41.776322631, -87.605838376)"
"41763",2106529,2106529,10835159,"JA136920","2017-01-24 12:00:00","062XX S ST LAWRENCE AVE","0497","BATTERY","AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON","APARTMENT","false","true",313,3,20,42,"04B",1181308,1863765,2017,"02/14/2017 03:49:42 PM",41.78141,-87.61083,"(41.781411832, -87.610825886)"
"52205",2194235,2194235,10967693,"JA290617","2017-06-02 08:00:00","039XX S ELLIS AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE","false","false",214,2,4,36,"14",1182997,1878758,2017,"06/09/2017 03:57:47 PM",41.82251,-87.60417,"(41.822514724, -87.604167395)"
"81240",2060583,2060583,10764536,"HZ529349","2016-11-26 04:25:00","030XX N HALSTED ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1934,19,44,6,"07",1170403,1920292,2016,"12/03/2016 03:47:46 PM",41.93677,-87.64915,"(41.936770939, -87.649154484)"
"42888",1832571,1832571,10360332,"HY551954","2015-12-27 06:45:00","035XX W CERMAK RD","0810","THEFT","OVER $500","SIDEWALK","false","false",1024,10,24,29,"06",1152950,1889147,2015,"01/03/2016 03:52:53 PM",41.85167,-87.71412,"(41.851670301, -87.714122759)"
"55233",315365,315365,7795822,"HS605263","2010-11-08 01:30:00","068XX S CORNELL AVE","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false",332,3,5,43,"05",1188381,1859987,2010,"02/04/2016 06:33:39 AM",41.770878684,-87.585015558,"(41.770878684, -87.585015558)"
"36688",194362,194362,7610259,"HS414294","2010-07-16 07:01:00","036XX W LEXINGTON ST","143A","WEAPONS VIOLATION","UNLAWFUL POSS OF HANDGUN","SIDEWALK","true","false",1133,11,24,27,"15",1152196,1896452,2010,"02/04/2016 06:33:39 AM",41.871730951,-87.71669758,"(41.871730951, -87.71669758)"
"579",288533,288533,7753862,"HS562300","2010-10-03 11:00:00","014XX W 73RD ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false",734,7,17,67,"05",1168151,1856344,2010,"02/04/2016 06:33:39 AM",41.761340899,-87.659275545,"(41.761340899, -87.659275545)"
"41567",1579771,1579771,9837818,"HX487238","2014-10-29 06:15:00","030XX W ARTHINGTON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1134,11,28,27,"08B",1156174,1895881,2014,"02/04/2016 06:33:39 AM",41.87008,-87.70211,"(41.870084721, -87.702108093)"
"51301",1943186,1943186,10579463,"HZ328280","2016-06-29 12:00:00","081XX S WHIPPLE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",835,8,18,70,"08B",1157460,1850515,2016,"07/06/2016 03:58:02 PM",41.74557,-87.69862,"(41.745568408, -87.698616805)"
"6745",1308669,1308669,9373819,"HW516921","2013-11-01 05:00:00","049XX S TRIPP AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE","false","false",815,8,23,57,"14",1148860,1871596,2013,"02/04/2016 06:33:39 AM",41.80359,-87.72959,"(41.803587883, -87.729586918)"
"43297",353644,353644,7857846,"HS604487","2010-11-06 12:00:00","112XX S FAIRFIELD AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE","false","false",2212,22,19,75,"14",1160051,1830077,2010,"02/04/2016 06:33:39 AM",41.689430221,-87.689682699,"(41.689430221, -87.689682699)"
"3654",669561,669561,8353406,"HT587402","2011-11-13 12:25:00","061XX S LAFLIN ST","2024","NARCOTICS","POSS: HEROIN(WHITE)","SIDEWALK","true","false",713,7,16,67,"18",1167386,1864118,2011,"02/04/2016 06:33:39 AM",41.78269,-87.66186,"(41.782690172, -87.661856882)"
"70092",1473281,1473281,9659287,"HX309348","2014-06-18 06:11:00","023XX N MONTICELLO AVE","0820","THEFT","$500 AND UNDER","RESIDENCE PORCH/HALLWAY","false","false",2525,25,35,22,"06",1151657,1915272,2014,"02/04/2016 06:33:39 AM",41.92339,-87.71818,"(41.923385505, -87.718181054)"
"81569",600186,600186,8245723,"HT479384","2011-09-02 06:45:00","025XX W WINNEMAC AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",2031,20,47,4,"14",1158562,1933394,2011,"02/04/2016 06:33:39 AM",41.97297,-87.69231,"(41.972974653, -87.692311502)"
"78745",879815,879815,8686500,"HV362151","2012-07-01 07:20:00","015XX S LAWNDALE AVE","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","RESIDENCE","false","false",1014,10,24,29,"04B",1151958,1892292,2012,"02/04/2016 06:33:39 AM",41.86032,-87.71768,"(41.860320126, -87.717680911)"
"26592",1659003,1659003,10058409,"HY243975","2015-05-01 09:00:00","069XX S OGLESBY AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false",331,3,5,43,"06",1192967,1859418,2015,"08/17/2015 03:03:40 PM",41.76921,-87.56822,"(41.769206581, -87.56822386)"
"54139",976150,976150,8838083,"HV510889","2012-10-09 08:00:00","015XX N LOREL AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",2532,25,37,25,"14",1140406,1909776,2012,"02/04/2016 06:33:39 AM",41.90852,-87.75966,"(41.908517909, -87.759656887)"
"18195",1810816,1810816,10324031,"HY513618","2015-11-24 11:00:00","052XX W LE MOYNE ST","0610","BURGLARY","FORCIBLE ENTRY","APARTMENT","false","false",2532,25,37,25,"05",1141188,1909475,2015,"12/01/2015 04:00:36 PM",41.90768,-87.75679,"(41.907677543, -87.756791595)"
"81796",308943,308943,7785664,"HS594714","2010-11-02 07:20:00","002XX E CHESTNUT ST","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",1833,18,42,8,"07",1178059,1906381,2010,"02/04/2016 06:33:39 AM",41.898427551,-87.621442383,"(41.898427551, -87.621442383)"
"44055",202032,202032,7622797,"HS425996","2010-07-23 05:05:00","035XX N CLARK ST","0870","THEFT","POCKET-PICKING","SIDEWALK","false","false",1923,19,44,6,"06",1168675,1923578,2010,"02/04/2016 06:33:39 AM",41.945825535,-87.655409564,"(41.945825535, -87.655409564)"
"80635",43882,43882,7373369,"HS150984","2010-02-04 11:10:00","012XX W 49TH PL","2014","NARCOTICS","MANU/DELIVER: HEROIN (WHITE)","RESIDENCE","true","false",933,9,16,61,"18",1168878,1871956,2010,"02/04/2016 06:33:39 AM",41.804166446,-87.656160405,"(41.804166446, -87.656160405)"
"62625",191007,191007,7604565,"HS409277","2010-07-13 08:09:00","098XX S COMMERCIAL AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",431,4,10,51,"18",1197842,1840264,2010,"02/04/2016 06:33:39 AM",41.716526175,-87.550993094,"(41.716526175, -87.550993094)"
"55559",1900897,1900897,10476995,"HZ216239","2016-04-06 10:30:00","078XX S ESSEX AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true",421,4,7,43,"08B",1194218,1853548,2016,"04/13/2016 03:57:34 PM",41.75307,-87.56383,"(41.753068233, -87.563830848)"
"81079",1712253,1712253,10151571,"HY340935","2015-07-11 01:00:00","022XX W ROSEMONT AVE","0890","THEFT","FROM BUILDING","RESIDENCE","false","true",2413,24,50,2,"06",1160315,1941792,2015,"08/17/2015 03:03:40 PM",41.99598,-87.68563,"(41.995982928, -87.685631815)"
"50337",358854,358854,7866497,"HS680885","2010-12-29 12:15:00","064XX N LEAVITT ST","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE-GARAGE","true","false",2412,24,50,2,"26",1160472,1942666,2010,"02/04/2016 06:33:39 AM",41.998377953,-87.685029943,"(41.998377953, -87.685029943)"
"19638",2254239,2254239,11056039,"JA392135","2017-08-15 12:00:00","009XX E 61ST ST","1360","CRIMINAL TRESPASS","TO VEHICLE","STREET","false","false",313,3,20,42,"26",NA,NA,2017,"08/22/2017 03:55:50 PM",NA,NA,""
"44561",54198,54198,7391331,"HS185616","2010-02-28 11:00:00","033XX W 16TH ST","0560","ASSAULT","SIMPLE","STREET","false","true",1021,10,24,29,"08A",1154203,1891841,2010,"02/04/2016 06:33:39 AM",41.85903806,-87.709452063,"(41.85903806, -87.709452063)"
"74302",317159,317159,7798729,"HS608051","2010-11-10 06:00:00","014XX W 69TH ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",725,7,17,67,"08B",1168010,1858993,2010,"02/04/2016 06:33:39 AM",41.768613132,-87.659716289,"(41.768613132, -87.659716289)"
"42595",1785821,1785821,10280398,"HY468698","2015-10-19 10:30:00","071XX S RIDGEWAY AVE","031A","ROBBERY","ARMED: HANDGUN","STREET","false","false",833,8,13,65,"03",1152602,1856996,2015,"10/26/2015 03:55:36 PM",41.76345,-87.71625,"(41.763450306, -87.71624728)"
"65655",1696032,1696032,10123499,"HY312382","2015-04-10 10:00:00","018XX W 95TH ST","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","RESIDENCE","false","false",2213,22,19,72,"11",1165949,1841678,2015,"08/17/2015 03:03:40 PM",41.72114,-87.66776,"(41.721142308, -87.667761802)"
"1903",858683,858683,8653670,"HV329127","2012-06-11 12:01:00","023XX W HURON ST","0810","THEFT","OVER $500","STREET","false","false",1313,12,1,24,"06",1160644,1904611,2012,"02/04/2016 06:33:39 AM",41.89395,-87.68546,"(41.893949248, -87.685455367)"
"41271",142274,142274,7528794,"HS331579","2010-05-28 06:30:00","053XX S PEORIA ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE-GARAGE","false","false",934,9,20,61,"14",1171214,1869182,2010,"02/04/2016 06:33:39 AM",41.796503469,-87.647674237,"(41.796503469, -87.647674237)"
"62374",2035456,2035456,10726828,"HZ486112","2016-10-23 06:05:00","031XX W MADISON ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",1124,11,28,27,"08B",1155456,1899850,2016,"10/30/2016 03:47:06 PM",41.88099,-87.70464,"(41.880990522, -87.70463737)"
"99547",1543204,1543204,9774822,"HX424814","2014-09-11 07:11:00","026XX W WASHINGTON BLVD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false",1222,12,2,27,"03",1158635,1900581,2014,"02/04/2016 06:33:39 AM",41.88293,-87.69294,"(41.882931956, -87.692944238)"
"10170",543359,543359,8157009,"HT392192","2011-07-11 06:45:00","002XX N STATE ST","1220","DECEPTIVE PRACTICE","THEFT OF LOST/MISLAID PROP","SIDEWALK","true","false",122,1,42,32,"11",1176322,1901994,2011,"02/04/2016 06:33:39 AM",41.88643,-87.62795,"(41.886428771, -87.627954653)"
"93705",1481932,1481932,9673296,"HX322908","2014-06-28 07:00:00","097XX S AVENUE J","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","RESIDENTIAL YARD (FRONT/BACK)","false","false",432,4,10,52,"04B",1202451,1841252,2014,"02/04/2016 06:33:39 AM",41.71912,-87.53408,"(41.719121157, -87.53407932)"
"97742",917802,917802,8745096,"HV420635","2012-08-07 11:40:00","029XX N HALSTED ST","0560","ASSAULT","SIMPLE","SIDEWALK","true","false",1933,19,44,6,"08A",1170415,1919949,2012,"02/04/2016 06:33:39 AM",41.93583,-87.64912,"(41.93582947, -87.649120443)"
"84932",810778,810778,8578802,"HV253252","2012-04-22 02:00:00","057XX S CICERO AVE","0460","BATTERY","SIMPLE","STREET","false","false",813,8,23,56,"08B",1145654,1866253,2012,"02/04/2016 06:33:39 AM",41.78899,-87.74148,"(41.788987036, -87.74147999)"
"88015",2296019,2296019,11112607,"JA463532","2017-10-08 05:30:00","048XX N CENTRAL PARK AVE","0560","ASSAULT","SIMPLE","RESIDENCE","false","true",1712,17,39,14,"08A",1151511,1931957,2017,"10/15/2017 03:46:45 PM",41.96917,-87.71828,"(41.969173282, -87.71827759)"
"77042",2059108,2059108,10767914,"HZ533265","2015-04-28 11:30:00","047XX N KEWANEE AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false",1722,17,39,14,"11",NA,NA,2015,"11/30/2016 03:49:37 PM",NA,NA,""
"21086",2169493,2169493,10931016,"JA246581","2017-05-01 04:10:00","073XX S TALMAN AVE","051A","ASSAULT","AGGRAVATED: HANDGUN","RESIDENTIAL YARD (FRONT/BACK)","false","false",835,8,18,66,"04A",1159979,1855883,2017,"05/08/2017 04:02:29 PM",41.76025,-87.68924,"(41.760247663, -87.689239403)"
"59592",2142933,2142933,10894896,"JA204686","2017-03-25 05:00:00","114XX S ST LAWRENCE AVE","0460","BATTERY","SIMPLE","RESIDENCE","false","false",531,5,9,50,"08B",1182290,1829264,2017,"04/06/2017 03:53:25 PM",41.68671,-87.60829,"(41.68671441, -87.608291235)"
"97844",404010,404010,7939689,"HT173177","2011-02-21 09:40:00","004XX E ERIE ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",1834,18,42,8,"26",1179370,1904874,2011,"02/04/2016 06:33:39 AM",41.894262326,-87.616673471,"(41.894262326, -87.616673471)"
"88647",797009,797009,8556507,"HV232281","2012-04-07 04:37:00","066XX S PULASKI RD","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false",833,8,13,65,"06",1150850,1860085,2012,"02/04/2016 06:33:39 AM",41.77196,-87.72259,"(41.771961338, -87.722588404)"
"11584",1532294,1532294,9756727,"HX406416","2014-08-28 05:40:00","062XX S COTTAGE GROVE AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","SIDEWALK","true","false",313,3,20,42,"18",1182638,1863720,2014,"02/04/2016 06:33:39 AM",41.78126,-87.60595,"(41.781257578, -87.605951253)"
"89981",860215,860215,8656261,"HV331689","2012-06-12 07:00:00","038XX S KEDZIE AVE","0460","BATTERY","SIMPLE","STREET","false","false",911,9,12,58,"08B",1155661,1879148,2012,"02/04/2016 06:33:39 AM",41.82418,-87.70444,"(41.824177767, -87.704441353)"
"67423",360564,360564,7869285,"HS684321","2010-12-31 07:00:00","007XX E 111TH ST","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","POLICE FACILITY/VEH PARKING LOT","true","false",531,5,9,50,"18",1183356,1831503,2010,"02/04/2016 06:33:39 AM",41.692833841,-87.60431945,"(41.692833841, -87.60431945)"
"50283",942493,942493,8784702,"HV458334","2012-09-02 10:15:00","123XX S PERRY AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE","false","false",523,5,9,53,"05",1177826,1823108,2012,"02/04/2016 06:33:39 AM",41.66992,-87.62482,"(41.669923345, -87.624818435)"
"48309",916791,916791,8743286,"HV419014","2012-08-06 10:05:00","052XX S MELVINA AVE","1811","NARCOTICS","POSS: CANNABIS 30GMS OR LESS","STREET","true","false",811,8,23,56,"18",1135930,1869108,2012,"02/04/2016 06:33:39 AM",41.797,-87.77707,"(41.796999823, -87.777067579)"
"10047",1848208,1848208,10388319,"HZ124637","2015-12-26 08:00:00","017XX W CHICAGO AVE","0810","THEFT","OVER $500","OTHER","false","false",1213,12,1,24,"06",1164691,1905396,2015,"01/25/2016 03:55:13 PM",41.89602,-87.67057,"(41.896018529, -87.670569809)"
"39876",2042075,2042075,10737327,"HZ497366","2016-10-31 11:00:00","011XX S MICHIGAN AVE","0320","ROBBERY","STRONGARM - NO WEAPON","CTA BUS","false","false",114,1,2,32,"03",1177427,1895307,2016,"11/07/2016 03:52:14 PM",41.86805,-87.6241,"(41.868054269, -87.624099791)"
"17231",865049,865049,8663790,"HV339269","2012-06-16 11:00:00","054XX W MADISON ST","0890","THEFT","FROM BUILDING","OTHER","false","false",1522,15,29,25,"06",1139904,1899485,2012,"02/04/2016 06:33:39 AM",41.88029,-87.76175,"(41.880287347, -87.761752861)"
"57991",2302142,2302142,11120407,"JA473742","2017-10-16 05:30:00","048XX W IRVING PARK RD","0470","PUBLIC PEACE VIOLATION","RECKLESS CONDUCT","HOTEL/MOTEL","true","false",1634,16,45,15,"24",1143312,1926152,2017,"10/23/2017 03:52:14 PM",41.9534,-87.74857,"(41.953401434, -87.748571238)"
"75702",743605,743605,8471288,"HV147701","2011-12-20 01:00:00","085XX S CREGIER AVE","0840","THEFT","FINANCIAL ID THEFT: OVER $300","RESIDENCE","false","false",412,4,8,45,"06",1189672,1848836,2011,"02/04/2016 06:33:39 AM",41.74025,-87.58064,"(41.740248436, -87.58064093)"
"40997",1599583,1599583,9871802,"HX522247","2014-11-26 05:30:00","008XX N WINCHESTER AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",1212,12,32,24,"06",1163249,1905673,2014,"02/04/2016 06:33:39 AM",41.89681,-87.67586,"(41.896809083, -87.67585817)"
"54697",223144,223144,7654984,"HS459678","2010-08-12 08:44:00","037XX W DIVISION ST","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",2535,25,27,23,"26",1151075,1907737,2010,"02/04/2016 06:33:39 AM",41.902720203,-87.720517368,"(41.902720203, -87.720517368)"
"9122",1708034,1708034,10144057,"HY333315","2015-07-09 12:05:00","003XX E BENTON PL","0430","BATTERY","AGGRAVATED: OTHER DANG WEAPON","GROCERY FOOD STORE","false","false",114,1,42,32,"04B",1178860,1901675,2015,"08/17/2015 03:03:40 PM",41.8855,-87.61864,"(41.885495793, -87.618644375)"
"69556",1215157,1215157,9221809,"HW368115","2013-07-18 01:40:00","080XX S MANISTEE AVE","3760","INTERFERENCE WITH PUBLIC OFFICER","OBSTRUCTING SERVICE","RESIDENCE PORCH/HALLWAY","true","false",422,4,7,46,"24",1195902,1852229,2013,"02/04/2016 06:33:39 AM",41.74941,-87.5577,"(41.7494073, -87.557703347)"
"58363",1547736,1547736,9783229,"HX432630","2014-09-17 09:16:00","032XX N BROADWAY","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","RESTAURANT","false","true",1925,19,44,6,"26",1171684,1921606,2014,"02/04/2016 06:33:39 AM",41.94035,-87.64441,"(41.940348456, -87.644407869)"
"27373",1447832,1447832,9616062,"HX264839","2014-05-17 02:30:00","037XX N HALSTED ST","0810","THEFT","OVER $500","STREET","false","false",1923,19,46,6,"06",1170260,1924854,2014,"02/04/2016 06:33:39 AM",41.94929,-87.64955,"(41.949292379, -87.649546279)"
"38261",933516,933516,8770874,"HV444811","2012-07-12 12:00:00","005XX W VAN BUREN ST","0890","THEFT","FROM BUILDING","COMMERCIAL / BUSINESS OFFICE","false","false",121,1,2,28,"06",1172931,1898443,2012,"02/04/2016 06:33:39 AM",41.87676,-87.64051,"(41.876760413, -87.640512384)"
"77708",638025,638025,8303899,"HT538416","2011-10-11 08:22:00","002XX W 75TH ST","2900","WEAPONS VIOLATION","UNLAWFUL USE/SALE AIR RIFLE","STREET","true","false",623,6,17,69,"15",1175706,1855233,2011,"02/04/2016 06:33:39 AM",41.75813,-87.63162,"(41.758126395, -87.631619157)"
"70908",162427,162427,7559614,"HS363584","2010-06-16 08:00:00","038XX S VINCENNES AVE","0810","THEFT","OVER $500","APARTMENT","false","false",212,2,4,35,"06",1180729,1879459,2010,"02/04/2016 06:33:39 AM",41.824490837,-87.612466051,"(41.824490837, -87.612466051)"
"70345",980878,980878,8845208,"HV518765","2012-10-15 01:49:00","016XX W SHERWIN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true",2423,24,49,1,"14",1164156,1948718,2012,"02/04/2016 06:33:39 AM",42.01491,-87.67131,"(42.014907434, -87.671305577)"
"23901",603616,603616,8250559,"HT483215","2011-09-06 05:43:00","054XX W HADDON AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",1524,15,37,25,"14",1139692,1907129,2011,"02/04/2016 06:33:39 AM",41.90127,-87.76234,"(41.901267304, -87.762344535)"
"97439",1672993,1672993,10083388,"HY271852","2015-05-23 10:45:00","093XX S SAGINAW AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",423,4,7,48,"08B",1195508,1843545,2015,"08/17/2015 03:03:40 PM",41.72559,-87.55943,"(41.725587419, -87.559433241)"
