"","region","total_population","percent_white","percent_black","percent_asian","percent_hispanic","per_capita_income","median_rent","median_age"
"498",17031283800,3249,24,48,13,11,33787,810,32.2
"499",17031290900,3938,1,97,0,1,10007,619,27
"500",17031291200,2317,1,98,0,0,9740,832,21.3
"501",17031291600,823,8,17,0,75,17883,633,39.9
"502",17031292200,3065,2,97,0,0,10759,692,32
"503",17031292400,2038,5,94,0,1,9756,783,26.4
"504",17031292500,4180,1,97,0,2,13270,681,32.3
"505",17031300500,3009,2,3,1,95,11000,614,27.2
"506",17031300600,3299,3,14,0,83,12897,654,29.3
"507",17031300700,4465,3,2,0,96,11288,573,26.5
"508",17031300800,4180,1,0,0,99,11655,607,30.9
"509",17031300900,3604,4,1,0,95,11624,530,30
"510",17031301100,2860,2,3,0,95,9802,573,25.5
"511",17031301200,3533,5,5,0,88,10084,581,29.1
"512",17031301600,4346,2,3,0,95,11116,531,27.3
"513",17031301701,3615,2,0,0,98,11763,546,28.1
"514",17031301702,3558,3,0,0,97,10055,558,30.6
"515",17031301801,4029,3,5,0,93,10352,592,32.7
"516",17031301802,2615,2,0,0,98,11651,620,23.7
"517",17031301803,4635,2,0,0,98,10766,582,26.3
"518",17031310200,1399,34,2,2,60,33394,884,36.1
"519",17031310300,1428,26,5,5,61,31654,769,33.1
"520",17031310400,1295,20,5,2,72,20578,682,33
"521",17031310500,1589,5,0,0,94,15741,567,29.6
"522",17031310600,5575,15,10,2,70,17059,599,31.5
"523",17031310700,1194,16,7,1,75,18713,536,33
"524",17031310800,4638,10,1,0,89,14416,636,29.5
"525",17031310900,4972,11,2,1,85,16193,632,28
"526",17031320100,9589,66,8,18,7,95863,1754,39.5
"527",17031320400,1987,64,17,13,5,49318,2001,21.6
"528",17031320600,4015,61,15,16,6,65018,1593,31
"529",17031330100,16375,52,21,18,7,67357,1569,34.7
"530",17031330200,3978,44,31,18,4,57925,828,37.4
"531",17031340300,1919,15,0,76,4,18599,517,41.8
"532",17031340400,1888,12,0,75,3,13510,678,34.7
"533",17031340500,1511,45,11,23,21,24236,362,50.2
"534",17031340600,1266,0,100,0,0,5794,241,24.6
"535",17031350100,1940,7,57,30,3,33358,938,34.1
"536",17031350400,1068,0,92,0,5,6175,259,20.8
"537",17031351000,3762,3,70,26,0,27607,930,32.1
"538",17031351100,1880,0,99,0,0,8228,347,24.1
"539",17031351400,1437,7,84,2,6,17368,264,35.7
"540",17031351500,311,17,58,25,0,19478,858,25.7
"541",17031360200,1487,0,92,6,2,10428,732,25.7
"542",17031380100,1949,10,89,0,0,24588,414,39.6
"543",17031380200,1690,6,89,1,2,23253,472,52.7
"544",17031380500,841,0,99,0,0,17466,799,23.7
"545",17031380700,1264,20,78,1,1,18336,622,49.6
"546",17031381200,2008,0,96,0,2,25758,683,38.1
"547",17031381400,1687,0,98,0,2,18356,779,29.7
"548",17031381500,178,2,89,9,0,21333,894,50.1
"549",17031381700,0,NA,NA,NA,NA,NA,NA,NA
"550",17031381800,1300,9,68,0,20,23623,585,34.8
"551",17031381900,1335,7,90,0,0,28579,698,39.4
"552",17031390100,1376,2,94,0,3,31747,940,36.7
"553",17031390200,1746,6,91,2,1,33317,841,34.7
"554",17031390300,2900,6,92,0,1,14861,550,32.2
"555",17031390400,2765,3,92,1,1,23655,621,41.4
"556",17031390500,1621,19,70,7,2,54904,792,38.2
"557",17031390600,1969,44,39,5,7,50447,934,35.9
"558",17031390700,5644,29,45,16,8,42583,1174,39.4
"559",17031400300,1404,0,99,0,1,19122,907,32.3
"560",17031400400,1604,0,98,0,1,13627,784,32.4
"561",17031400500,2338,0,99,0,0,10702,714,24.3
"562",17031400800,2884,0,99,0,0,7740,542,24.2
"563",17031410100,1797,22,50,4,21,28491,843,35.4
"564",17031410200,1061,40,21,28,2,26016,881,25.9
"565",17031410500,2689,27,57,10,4,27558,917,27.7
"566",17031410600,2513,46,39,11,2,51560,936,31.6
"567",17031410700,1939,50,25,17,4,33064,945,32.2
"568",17031410800,3207,34,43,12,8,25507,915,32.4
"569",17031410900,2990,55,31,4,6,42204,861,39.7
"570",17031411000,3492,55,27,10,4,38924,956,45.1
"571",17031411100,2227,68,5,24,1,49247,979,33.2
"572",17031411200,1840,72,13,12,1,70242,1153,39.5
"573",17031420100,1245,2,92,1,3,15164,654,39
"574",17031420200,1591,22,65,7,2,17723,789,30.9
"575",17031420300,2058,40,44,12,3,15859,790,20.8
"576",17031420400,1363,23,51,18,7,26330,771,33.5
"577",17031420500,2228,0,93,1,0,15344,671,35.8
"578",17031420600,1607,4,95,0,0,9353,558,30
"579",17031420700,2995,3,95,0,1,15787,870,38.5
"580",17031420800,2294,2,95,0,1,13636,747,30.4
"581",17031421200,1641,0,99,0,1,15313,570,31.6
"582",17031430101,4233,2,89,0,0,17921,835,28.2
"583",17031430102,3262,2,97,0,0,23163,657,35.2
"584",17031430200,4467,0,95,1,3,20102,655,36.3
"585",17031430300,2410,0,98,0,0,15916,811,32.8
"586",17031430400,3265,1,96,0,1,16156,764,32.3
"587",17031430500,3468,1,96,0,1,15066,625,34.8
"588",17031430600,1774,1,96,0,0,24842,719,32
"589",17031430700,2567,2,94,0,1,22979,767,40.6
"590",17031430800,1781,1,95,0,1,24413,675,41.1
"591",17031430900,1445,1,98,0,0,19400,677,40.1
"592",17031431200,3019,2,95,0,3,22950,627,43.6
"593",17031431301,3115,1,94,0,1,13929,744,28.9
"594",17031431302,3343,0,90,0,4,14109,738,31.5
"595",17031431400,6472,4,93,0,2,21572,763,43.7
"596",17031440101,3764,0,97,1,1,14008,679,32.1
"597",17031440102,2969,1,99,0,0,17295,690,38.7
"598",17031440201,5555,0,99,0,0,18358,786,32
"599",17031440202,3588,0,97,0,0,20518,680,44.8
"600",17031440300,4496,2,94,0,0,27421,698,47.9
"601",17031440600,2155,1,98,0,0,22149,917,44.6
"602",17031440700,1589,0,98,1,0,22254,813,45.4
"603",17031440800,2029,0,99,0,1,13077,627,36.2
"604",17031440900,2299,0,98,0,1,20148,711,39.9
"605",17031450300,3610,4,94,0,1,25151,787,43.5
"606",17031460100,3389,4,68,0,26,16856,604,30
"607",17031460200,2422,8,49,0,44,11945,550,27.7
"608",17031460301,3101,2,68,0,29,15360,622,35.2
"609",17031460302,3348,0,91,3,5,11658,680,30.2
"610",17031460400,3308,0,99,0,0,22282,758,46.4
"611",17031460500,4899,2,95,0,1,23731,648,48.3
"612",17031460600,1115,7,80,0,13,11819,725,33.1
"613",17031460700,3073,2,56,1,40,7469,585,22.4
"614",17031461000,1947,7,52,0,41,11788,308,40.7
"615",17031470100,2837,1,99,0,0,13193,437,37.8
"616",17031480100,1908,2,97,0,1,34483,736,52.7
"617",17031480200,1292,0,100,0,0,24473,799,47.5
"618",17031480300,1199,1,93,0,6,26281,914,45.2
"619",17031480400,6378,1,97,0,1,34099,1019,48
"620",17031480500,3077,3,78,0,18,19678,729,37.2
"621",17031490300,2325,1,94,0,1,24598,799,42.3
"622",17031490400,949,0,98,2,0,25825,791,44
"623",17031490500,2508,2,91,2,5,18367,895,39
"624",17031490600,1350,0,98,0,0,23337,969,49
"625",17031490700,2893,1,97,0,0,16085,789,42.7
"626",17031490800,3685,3,94,0,1,20258,728,42.2
"627",17031490901,3950,2,97,1,0,16464,655,41
"628",17031490902,5345,1,99,1,0,18890,823,40.1
"629",17031491000,5105,1,98,0,1,10152,761,27.7
"630",17031491100,4728,2,96,0,2,20865,984,42.8
"631",17031491200,2742,0,99,0,1,16885,1028,35.9
"632",17031491300,2415,1,96,0,2,14276,726,39.1
"633",17031491400,2678,1,98,0,0,15277,723,40.4
"634",17031500100,3312,1,97,0,2,22844,605,43.3
"635",17031500200,2098,1,94,1,4,13500,788,31.6
"636",17031500300,1524,35,30,0,35,26361,631,41.6
"637",17031510100,3489,11,3,0,87,12813,498,29.9
"638",17031510200,2872,4,81,0,15,19394,870,40.7
"639",17031510300,5977,1,95,1,1,14243,777,41.7
"640",17031520100,2061,11,3,0,84,14105,543,32.6
"641",17031520200,3607,13,11,0,76,11679,597,26.2
"642",17031520300,6751,9,1,0,89,14382,626,29
"643",17031520400,3857,17,2,0,81,18217,663,35.8
"644",17031520500,4377,36,0,0,64,24009,584,39.8
"645",17031520600,2873,22,0,3,75,18726,543,34.3
"646",17031530100,2502,5,53,0,41,13120,556,30.5
"647",17031530200,5736,0,100,0,0,10673,870,26.2
"648",17031530300,4165,1,98,0,0,18105,849,42.8
"649",17031530400,2034,1,98,0,1,20072,625,37.6
"650",17031530501,5297,1,96,0,0,16055,798,30.7
"651",17031530502,1428,1,99,0,0,16534,885,44.6
"652",17031530503,5639,0,97,1,1,18894,821,39.1
"653",17031530600,2995,1,96,0,3,15736,706,33.7
"654",17031540101,3562,0,93,0,6,7211,320,20.5
"655",17031540102,3444,0,97,0,3,7481,430,22.3
"656",17031550100,7126,40,9,0,51,22985,645,37.2
"657",17031550200,2696,43,1,0,54,21761,924,38.8
"658",17031560100,1160,29,4,14,54,15072,920,36.6
"659",17031560200,1797,10,79,1,10,19626,876,37.5
"660",17031560300,3197,28,8,7,57,21866,1358,33.5
"661",17031560400,1356,28,0,7,64,17115,NA,34.6
"662",17031560700,3541,48,0,0,50,21194,699,36.4
"663",17031560800,5893,55,1,0,43,28468,900,38.8
"664",17031560900,5289,69,0,1,29,30098,812,42.8
"665",17031561000,4898,62,0,0,37,30508,817,42.2
"666",17031561100,5809,62,0,0,38,29792,932,39
"667",17031570100,1335,22,0,2,74,17809,789,30.7
"668",17031570200,1943,22,0,4,74,22026,883,35.7
"669",17031570300,6429,22,0,1,77,14791,724,26.2
"670",17031570400,1812,13,1,0,86,15625,774,33.2
"671",17031570500,2613,21,7,2,69,16216,780,30.9
"672",17031580100,3176,9,0,21,70,13401,674,29.6
"673",17031580200,3088,5,1,9,85,13584,646,31.4
"674",17031580300,2202,1,0,16,84,11812,521,30.4
"675",17031580400,3894,9,3,10,78,15742,664,33
"676",17031580501,4992,12,2,5,81,15881,635,32.3
"677",17031580502,4935,14,4,6,76,15227,616,30.2
"678",17031580600,5894,5,4,5,86,11520,673,25.9
"679",17031580700,6247,6,1,5,89,10907,685,27.1
"680",17031580800,1600,4,1,0,95,10334,625,28.2
"681",17031590500,1877,19,1,21,59,20470,731,34.4
"682",17031590600,4010,24,1,11,64,15014,725,31
"683",17031590700,3210,13,6,9,69,16563,617,27.3
"684",17031600400,4597,22,0,58,14,17089,682,35.3
"685",17031600600,2485,20,0,44,29,17659,539,39.1
"686",17031600700,2408,29,5,26,38,18742,714,36.1
"687",17031600900,3497,34,12,26,27,21330,654,33.4
"688",17031610300,5520,8,3,4,84,13532,510,28.6
"689",17031610400,1594,3,3,0,94,10004,490,28.2
"690",17031610800,1562,86,1,0,12,23952,718,31.8
"691",17031611000,1152,5,61,0,34,6853,622,23.5
"692",17031611100,2564,3,17,0,79,7782,500,27.2
"693",17031611200,2319,7,21,1,71,9887,609,26.8
"694",17031611300,3011,11,10,0,78,10966,578,26.7
"695",17031611400,3759,6,5,0,88,9721,526,26.6
"696",17031611500,2932,4,9,0,86,10971,544,28.6
"697",17031611600,1978,0,81,0,19,14532,763,27.3
"698",17031611700,1388,2,71,0,24,11513,596,31.1
"699",17031611800,2278,6,57,0,34,9969,620,27.2
"700",17031611900,2139,3,88,0,9,8708,733,24.3
"701",17031612000,1598,0,91,0,8,10537,743,28.7
"702",17031612100,1180,7,89,2,2,15497,561,32.1
"703",17031620100,4748,13,3,2,82,15679,789,31
"704",17031620200,2535,26,0,4,70,18970,831,31.6
"705",17031620300,6981,24,1,1,73,16084,853,32.2
"706",17031620400,5253,10,1,1,88,13329,808,28.4
"707",17031630100,1069,6,19,0,75,15320,580,29.3
"708",17031630200,2131,3,0,6,92,11770,630,32.4
"709",17031630300,5760,5,0,1,94,11068,749,27.3
"710",17031630400,7118,4,0,1,95,10668,628,25
"711",17031630500,6251,3,2,1,93,12086,674,28
"712",17031630800,6860,5,5,1,90,12124,718,29.7
"713",17031630900,4899,4,1,0,94,12989,737,27.8
"714",17031640100,1104,32,0,3,65,23513,898,37.8
"715",17031640300,6828,55,0,0,45,24328,808,33.7
"716",17031640400,3475,59,0,1,40,27906,793,37.6
"717",17031640500,3111,67,2,1,30,28933,719,38.5
"718",17031640600,4123,59,0,4,35,23131,734,34.6
"719",17031640700,3049,40,0,1,58,23394,977,35.2
"720",17031640800,1709,21,5,0,73,18591,641,26.8
"721",17031650100,4805,14,3,0,82,14839,811,29
"722",17031650200,7139,19,1,0,79,17450,800,29.7
"723",17031650301,5729,20,1,0,79,18282,889,30.9
"724",17031650302,4116,12,3,0,85,20153,827,31.4
"725",17031650400,7254,10,4,0,85,13170,834,28.1
"726",17031650500,4156,22,9,1,67,20590,1779,34.7
"727",17031660301,1917,5,51,0,41,7943,677,22.2
"728",17031660302,5657,3,17,0,80,11695,757,28.4
"729",17031660400,5547,5,4,0,91,12957,666,28.3
"730",17031660500,5431,5,17,0,77,11334,761,26.7
"731",17031660600,6192,2,66,0,32,11181,737,24.9
"732",17031660700,2426,4,91,2,1,10903,681,32.2
"733",17031660800,6585,2,53,0,44,12060,723,28.3
"734",17031660900,4592,5,86,2,6,13329,785,31.4
"735",17031661000,5651,1,93,3,2,18867,681,33.6
"736",17031661100,5887,5,51,1,42,18541,759,31.9
"737",17031670100,1798,3,97,0,0,10027,693,19.8
"738",17031670200,1093,0,92,0,8,9171,725,27.8
"739",17031670300,1259,4,90,2,2,11517,811,30.1
"740",17031670400,1851,1,85,0,10,11638,624,31
"741",17031670500,1212,1,94,1,5,9856,730,35.8
"742",17031670600,1603,0,90,0,5,12075,668,32.4
"743",17031670700,1483,1,93,0,4,10177,768,32.5
"744",17031670800,1666,0,98,0,2,11991,715,32.8
"745",17031670900,1440,0,99,0,0,14244,708,35.5
"746",17031671100,1524,0,100,0,0,6379,717,24.8
"747",17031671200,1018,1,95,0,0,13955,822,32
"748",17031671300,2339,0,99,0,0,13980,675,32
"749",17031671400,1704,0,96,0,4,13123,705,37.1
"750",17031671500,3730,3,96,0,1,9638,716,28.4
"751",17031671600,2252,3,92,0,5,10497,688,39.4
"752",17031671800,1119,0,94,0,1,13427,514,37.2
"753",17031671900,1307,0,100,0,0,13238,633,34.1
"754",17031672000,3912,1,94,0,6,14814,745,35.5
"755",17031680500,1322,4,88,0,8,10036,759,25.3
"756",17031680600,1760,0,94,0,0,7557,642,30.3
"757",17031680900,3398,1,96,0,1,10114,487,33.7
"758",17031681000,2888,0,97,0,3,10216,605,35.1
"759",17031681100,3510,0,99,0,1,11395,746,28
"760",17031681200,2524,0,95,0,0,9015,675,27.6
"761",17031681300,2810,0,97,0,0,11201,826,36.3
"762",17031681400,3166,0,100,0,0,18004,728,33
"763",17031690300,2213,8,91,0,1,15458,658,40.7
"764",17031690400,3531,0,96,0,3,15592,713,38.1
"765",17031690500,1011,0,100,0,0,18700,738,24.7
"766",17031690900,4743,2,96,0,1,17746,649,41.1
"767",17031691000,2434,1,98,0,0,21929,765,39.8
"768",17031691100,3101,0,96,0,2,13701,674,29.3
"769",17031691200,2952,0,95,0,0,14585,698,30.3
"770",17031691300,2693,0,99,0,1,20996,653,42.1
"771",17031691400,3236,1,97,1,0,21764,632,39.5
"772",17031691500,2059,1,92,0,6,15991,683,28.6
"773",17031700100,2990,10,66,0,24,23463,826,32.7
"774",17031700200,6902,14,14,1,69,17214,955,28.4
"775",17031700301,6064,25,12,1,63,17224,1045,32.3
"776",17031700302,5806,34,21,0,45,23455,997,33
"777",17031700401,6125,16,55,0,29,24448,908,34.2
"778",17031700402,3845,14,64,1,20,27899,1219,35
"779",17031700501,7968,5,92,0,2,29789,777,46
"780",17031700502,3121,4,93,0,3,29701,1021,43.5
"781",17031710100,1377,0,95,0,5,8391,614,28.9
"782",17031710200,6279,1,98,0,1,10543,695,26.9
"783",17031710300,1546,0,100,0,0,13394,661,39.6
"784",17031710400,5214,1,96,0,1,20882,739,40.9
"785",17031710500,4330,0,95,0,1,16175,694,32.4
"786",17031710600,1847,0,100,0,0,11983,699,32.2
"787",17031710700,2682,0,96,3,1,19898,717,42
"788",17031710800,4783,0,96,0,2,18191,761,40.5
"789",17031710900,2619,0,99,0,0,12424,718,30.2
"790",17031711000,3485,0,98,0,1,14721,711,38.9
"791",17031711100,3320,0,100,0,0,12502,724,40.7
"792",17031711200,5057,0,99,0,0,21531,729,43.2
"793",17031711300,1660,0,92,0,7,17097,818,35.8
"794",17031711400,2146,0,96,0,3,15166,715,44.8
"795",17031711500,2589,0,98,0,0,17655,968,44.8
"796",17031720100,4135,51,35,0,12,51682,696,42.1
"797",17031720200,4558,32,60,0,4,30857,760,43.2
"798",17031720300,3712,60,31,0,8,41011,NA,43.9
"799",17031720400,2125,89,3,0,5,40131,718,40.8
"800",17031720500,2149,91,3,1,5,45528,830,39.4
"801",17031720600,1790,81,17,0,1,43991,905,44
"802",17031720700,3293,33,62,0,2,37592,779,37.8
"803",17031730100,2438,0,97,0,1,20000,533,45.5
"804",17031730201,5714,0,95,0,2,18105,699,39
"805",17031730202,3393,2,95,0,3,17082,635,42.4
"806",17031730300,1043,0,100,0,0,21397,765,35.3
"807",17031730400,3524,0,97,0,1,23046,720,47.6
"808",17031730500,4479,3,96,0,1,20789,885,44.2
"809",17031730600,3343,0,98,0,0,21383,741,50
"810",17031730700,2307,1,99,0,0,16377,689,36.4
"811",17031740100,2826,94,0,0,5,36088,1289,35.5
"812",17031740200,6249,90,3,1,6,31625,NA,37.8
"813",17031740300,4612,91,2,0,7,35673,882,37.8
"814",17031740400,4710,77,12,2,6,32856,865,36.8
"815",17031750100,4419,5,91,0,3,19939,438,33.7
"816",17031750200,2893,41,53,1,1,35433,742,43.9
"817",17031750300,2950,81,12,0,7,32402,846,35.1
"818",17031750400,3248,71,26,1,1,38955,890,35.5
"819",17031750500,6390,26,70,1,1,24482,1021,42.6
"820",17031750600,3668,1,97,0,0,19226,841,39.6
"821",17031760801,4272,73,3,13,7,31765,1017,33.8
"822",17031760802,2191,88,0,0,11,28328,952,50.1
"823",17031760803,7237,70,1,10,17,20364,929,35.4
"824",17031770201,5781,72,1,8,17,34062,859,44.3
"825",17031770202,5062,84,1,1,13,29288,1286,46
"826",17031770300,7196,82,2,5,9,30349,960,40.7
"827",17031770400,4519,68,0,8,18,26267,893,39.7
"828",17031770500,3771,16,2,0,81,15854,599,30.9
"829",17031770601,3157,70,1,15,15,33160,NA,48.2
"830",17031770602,4944,45,1,6,47,22234,815,40.3
"831",17031770700,2680,80,4,6,10,31200,764,39.1
"832",17031770800,5862,66,3,7,22,22890,863,34.8
"833",17031770901,5101,89,0,3,8,25320,912,44.2
"834",17031770902,3329,88,0,6,5,28727,857,46
"835",17031800100,2509,93,0,3,3,113762,963,44.4
"836",17031800200,6269,91,1,4,2,87022,1191,43
"837",17031800300,3248,91,1,4,3,111446,1368,43
"838",17031800400,3925,86,0,5,3,105695,989,39
"839",17031800500,5037,92,0,3,3,85586,967,40.3
"840",17031800600,2672,95,1,1,2,99353,2001,42.6
"841",17031800700,5039,86,0,11,3,86763,2001,42.8
"842",17031800800,2017,82,0,14,2,79347,1391,52.8
"843",17031800900,4515,64,2,26,7,43132,1902,43.4
"844",17031801000,4842,78,0,17,1,60697,1670,46.1
"845",17031801100,4753,88,1,5,4,61309,1276,40.8
"846",17031801200,3431,90,1,4,4,99515,1684,50.6
"847",17031801300,4473,88,2,7,3,65531,984,43.5
"848",17031801400,2971,69,0,15,13,52000,1821,44.3
"849",17031801500,6529,84,2,8,3,50390,1620,49.7
"850",17031801601,4310,81,2,14,3,53318,2001,48.3
"851",17031801603,3856,54,10,34,1,25673,954,40.1
"852",17031801605,5371,80,1,15,1,62318,1171,50.8
"853",17031801606,5940,87,0,9,3,50913,2001,49.5
"854",17031801607,5304,69,3,24,3,48965,1113,47.2
"855",17031801608,6237,81,0,13,5,61379,2001,55.4
"856",17031801701,3584,83,0,13,4,60223,1840,43.6
"857",17031801702,4877,83,0,12,3,53885,1678,38.8
"858",17031801800,5570,92,0,6,1,70772,1981,48.9
"859",17031801901,4098,69,3,11,16,42773,1490,52.6
"860",17031801902,3270,89,0,6,4,67622,849,43.5
"861",17031802002,5500,80,1,12,5,40689,1879,43.4
"862",17031802003,2751,60,2,19,18,36517,946,40.7
"863",17031802004,5386,57,2,23,16,25221,898,37.9
"864",17031802100,3307,91,1,3,2,58394,905,41.9
"865",17031802200,4203,90,1,4,4,62021,1163,46.3
"866",17031802300,5348,75,1,17,4,61641,1762,40.8
"867",17031802402,5278,53,1,7,38,28203,880,39.7
"868",17031802403,1420,83,1,10,5,41187,1125,55
"869",17031802404,7212,50,1,9,39,22840,990,36.9
"870",17031802503,5307,72,3,18,7,32793,1055,42.8
"871",17031802504,6740,54,1,10,35,27234,1262,38
"872",17031802505,6989,32,2,14,52,21728,882,32.3
"873",17031802506,2727,36,0,5,59,22668,933,33.4
"874",17031802605,7075,72,4,15,7,45604,1265,46.9
"875",17031802607,1329,89,0,3,8,30765,NA,44.7
"876",17031802608,6440,87,0,6,6,35591,1601,46.8
"877",17031802609,6006,37,0,14,48,22305,892,31
"878",17031802610,1498,63,0,19,8,38500,1077,47
"879",17031802701,6864,63,0,14,21,30991,867,38.6
"880",17031802702,5004,73,2,20,4,35969,551,43.6
"881",17031802801,5025,80,0,10,9,36704,852,40.7
"882",17031802802,6414,86,1,10,2,34022,1060,40.7
"883",17031802900,6164,95,0,4,1,40284,NA,44.2
"884",17031803005,2643,93,3,2,0,35088,778,43.2
"885",17031803007,5025,83,0,4,11,44521,1005,43.9
"886",17031803008,4612,77,2,8,11,41221,1037,42.9
"887",17031803010,4753,79,0,8,9,42722,1022,43.1
"888",17031803012,2350,71,5,6,18,37203,963,36.7
"889",17031803013,5190,82,1,6,10,37004,835,43.5
"890",17031803014,3543,77,0,10,13,34375,862,39.5
"891",17031803015,4666,80,1,6,10,40850,816,47.1
"892",17031803016,2248,68,2,22,8,39056,1158,35.8
"893",17031803017,5452,76,0,12,9,40052,1065,37.9
"894",17031803100,3396,89,2,4,4,44744,1250,40.6
"895",17031803200,6019,81,1,3,13,38357,781,47.3
"896",17031803300,5854,78,0,10,10,38503,1211,40.8
"897",17031803400,6252,90,1,2,6,44101,1069,40
"898",17031803500,6150,95,0,2,2,43815,1550,42.6
"899",17031803603,6659,80,0,14,3,58700,1242,46.9
"900",17031803604,4285,82,4,10,3,38172,912,40.3
"901",17031803605,7394,69,3,10,17,35008,917,38.2
"902",17031803606,9286,20,7,7,64,14423,872,26.4
"903",17031803607,5033,90,1,6,3,37183,1618,40.3
"904",17031803608,7617,66,5,14,13,45354,1092,34.6
"905",17031803610,7748,66,4,16,12,39476,1071,34.9
"906",17031803611,5834,41,2,14,42,26024,879,31.9
"907",17031803612,3665,39,9,14,38,23345,958,29.3
"908",17031803701,2594,78,1,13,7,46911,1035,41
"909",17031803702,6043,79,0,12,6,41406,1051,41.7
"910",17031803800,5135,79,0,5,15,33775,1068,38.4
"911",17031803901,3163,77,3,10,11,38876,1061,45.5
"912",17031803902,3749,81,3,1,15,29881,1122,39.5
"913",17031804000,4307,80,1,5,13,30007,1394,43.6
"914",17031804102,6773,82,0,12,3,62166,NA,48.3
"915",17031804104,4951,63,0,30,5,38453,1813,41
"916",17031804105,4280,79,2,11,5,43831,1764,43.2
"917",17031804106,6712,73,1,20,4,48128,1364,43.1
"918",17031804108,3777,43,10,35,10,39056,1050,29.4
"919",17031804109,2996,75,6,8,8,51264,788,50.5
"920",17031804201,7973,74,1,17,5,81582,1282,48.6
"921",17031804202,7735,79,0,12,8,59823,1197,42.6
"922",17031804305,8171,54,3,4,36,25274,1162,32.4
"923",17031804306,5779,58,1,1,38,23490,1339,32.8
"924",17031804308,5402,62,2,24,10,43485,1231,35.7
"925",17031804309,3025,39,1,13,45,20546,924,31.7
"926",17031804310,9195,56,4,24,16,35208,1087,34.8
"927",17031804311,8263,41,0,21,34,37506,1217,36.6
"928",17031804403,6580,46,2,15,37,35696,991,34.5
"929",17031804404,5332,27,3,6,64,20632,758,34.3
"930",17031804405,3520,18,15,4,61,18025,801,27.4
"931",17031804406,6203,33,3,17,47,24192,942,33.7
"932",17031804505,3501,74,2,8,14,32695,1037,36.1
"933",17031804506,5555,69,4,16,8,38891,1744,40.7
"934",17031804507,12210,60,3,27,10,39697,947,38.3
"935",17031804508,2347,29,5,21,45,22051,941,29.5
"936",17031804509,5636,34,1,7,53,23105,1275,33.7
"937",17031804510,6428,20,4,3,72,16285,860,30.1
"938",17031804511,2611,19,6,10,65,18056,916,29.7
"939",17031804603,5154,56,6,15,21,30365,1049,32.4
"940",17031804606,7454,76,1,17,5,41196,1199,45.1
"941",17031804607,6875,81,0,14,4,38286,944,41.9
"942",17031804608,3793,66,3,20,9,40731,1207,40.5
"943",17031804609,5635,59,0,31,8,41627,1212,33.6
"944",17031804610,2202,80,0,10,4,43913,1413,44.7
"945",17031804611,4345,76,1,16,5,37866,1088,46.6
"946",17031804701,6803,31,12,26,29,28299,954,31.3
"947",17031804705,3958,51,7,26,15,32293,1051,36.5
"948",17031804706,2441,80,0,12,5,32750,927,45.2
"949",17031804709,6272,59,9,18,12,27977,897,37.9
"950",17031804710,4347,77,0,10,12,33016,1438,41.6
"951",17031804711,7839,43,8,32,16,27462,992,31.4
"952",17031804712,5758,65,3,18,12,35732,1143,34.3
"953",17031804713,4141,62,5,28,2,39748,1065,31.4
"954",17031804714,3414,74,3,8,13,36980,1344,37.3
"955",17031804715,3478,21,3,29,45,18410,899,30.6
"956",17031804716,5684,45,1,29,23,31935,789,35.8
"957",17031804803,5968,72,2,17,7,33902,1107,40.9
"958",17031804804,6401,53,4,25,16,29749,1083,35.6
"959",17031804805,7414,61,7,13,17,30255,1131,37.5
"960",17031804806,3571,49,13,9,29,21983,1087,34.5
"961",17031804807,5180,71,7,10,10,26788,1242,37.8
"962",17031804808,2453,81,0,4,14,31701,1370,45.7
"963",17031804809,4085,82,1,9,4,38771,1272,43.3
"964",17031804810,7132,65,5,14,14,30649,917,42.3
"965",17031804901,6741,87,1,5,6,42506,1026,42.1
"966",17031804902,5722,66,0,17,14,36787,874,43.1
"967",17031805001,4769,90,2,3,4,44239,825,46.7
"968",17031805002,6926,65,5,17,11,27758,877,34.8
"969",17031805105,7384,42,5,8,45,21327,1051,31.3
"970",17031805106,2557,83,4,8,2,38132,894,44
"971",17031805107,6796,44,3,19,30,27413,892,31.5
"972",17031805108,7373,35,4,15,44,26101,916,31.7
"973",17031805109,4230,88,1,9,2,35011,327,46.5
"974",17031805110,4149,84,2,9,5,38937,1719,47.9
"975",17031805111,7036,47,3,21,28,24836,869,34.8
"976",17031805112,3153,63,0,26,8,27199,1113,45.1
"977",17031805201,3250,70,2,21,6,34001,1150,52.3
"978",17031805202,3996,66,3,23,8,36467,1044,40.4
"979",17031805301,3358,62,0,27,9,28698,875,48.2
"980",17031805302,3548,60,1,31,5,29290,1661,50.2
"981",17031805401,3913,78,0,11,10,31560,914,42
"982",17031805402,4926,75,0,13,8,26111,1103,46.5
"983",17031805501,3737,85,2,7,5,41499,1257,43.6
"984",17031805502,3740,94,0,0,6,52079,753,45.3
"985",17031805600,4625,94,0,1,4,48476,1156,39.8
"986",17031805701,5152,91,0,3,6,46573,1144,44.6
"987",17031805702,1944,92,0,4,3,41337,1539,45.2
"988",17031805801,2348,89,1,8,0,53400,NA,52.3
"989",17031805802,5136,82,0,3,15,39550,1074,41.4
"990",17031805901,4124,80,0,8,11,39598,1200,44.7
"991",17031805902,6274,74,4,15,6,34811,928,48.9
"992",17031806001,6256,44,4,38,13,22879,869,37.3
"993",17031806002,7959,45,4,37,12,22236,929,35.5
"994",17031806003,7577,44,2,43,11,23117,1017,39.3
